Image Filename,Caption,Cleaned Caption
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_139.jpeg,With the rainy season still weeks or months away fires   continue to rage across much of South America. The crisis is international even global in scale but the response is often local and volunteer-based.  On September 23 a team of volunteers from Rainforest Trust partner Natura Bolivia and the communities of El Torno and Samaipata joined the fight against the flames in Bolivia s Bajo Paragu . Working together with other teams of volunteers they beat back the flames carve out firebreaks and respond as new fires start. The gear and training that keeps the Natura Bolivia team safe and the equipment that helps them combat the flames were purchased with funding from Rainforest Trust.  As the risk of wildfire increases globally more and more of our projects include funding for fire-fighting equipment protective gear and training.  When you donate to Rainforest Trust you may help our partners pay for respiratory masks training and other essentials for their volunteer fire-fighting teams. Follow the link in bio to donate now. . . . . . Photo credit: Fundacion Natura Bolivia . . . #deforestation #climatechange #amazonrainforest #wildfire #wildfires #brazil #actonclimate,with the rainy season still weeks or months away fires continue to rage across much of south america the crisis is international even global in scale but the response is often local and volunteerbased on september 23 a team of volunteers from rainforest trust partner natura bolivia and the communities of el torno and samaipata joined the fight against the flames in bolivia s bajo paragu working together with other teams of volunteers they beat back the flames carve out firebreaks and respond as new fires start the gear and training that keeps the natura bolivia team safe and the equipment that helps them combat the flames were purchased with funding from rainforest trust as the risk of wildfire increases globally more and more of our projects include funding for firefighting equipment protective gear and training when you donate to rainforest trust you may help our partners pay for respiratory masks training and other essentials for their volunteer firefighting teams follow the link in bio to donate now photo credit fundacion natura bolivia #deforestation #climatechange #amazonrainforest #wildfire #wildfires #brazil #actonclimate
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_140.jpeg,Did you know mangroves provide habitat for thousands of species and help to stabilize shorelines preventing erosion? Today on #WorldMangroveDay you can help protect mangroves and other critical habitat across the globe. Follow the link in bio to donate now. . . . . . #mangrove #conservation #biodiversity,did you know mangroves provide habitat for thousands of species and help to stabilize shorelines preventing erosion today on #worldmangroveday you can help protect mangroves and other critical habitat across the globe follow the link in bio to donate now #mangrove #conservation #biodiversity
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_141.jpeg,Rainforest Trust and fundacion_ecominga are honoring the memory of Mark Gruin former Rainforest Trust Vice President of Strategic Initiatives by naming a newly identified orchid species in Ecuador.  This orchid symbolizes Mark s lifelong commitment to conservation and his advocacy for empowering local organizations in the protection of biodiversity.  Mark passed away in 2022 but his legacy lives on in the landscapes he helped protect and the budding conservationists he mentored. The orchid named in his honor serves as a lasting tribute to his work and a reminder of his dedication to preserving nature s wonders. Read the recently published paper describing the species at the link in bio.  . . . . . Photo by: Marco F. Monteros . . . #plant #plants #conservation #biodiversity,rainforest trust and fundacion_ecominga are honoring the memory of mark gruin former rainforest trust vice president of strategic initiatives by naming a newly identified orchid species in ecuador this orchid symbolizes mark s lifelong commitment to conservation and his advocacy for empowering local organizations in the protection of biodiversity mark passed away in 2022 but his legacy lives on in the landscapes he helped protect and the budding conservationists he mentored the orchid named in his honor serves as a lasting tribute to his work and a reminder of his dedication to preserving nature s wonders read the recently published paper describing the species at the link in bio photo by marco f monteros #plant #plants #conservation #biodiversity
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_142.jpeg,Rainforest Trust is excited to congratulate the DeHaan Finalists for the 2025 Indianapolis Prize for major victories in conservation especially those partners of Rainforest Trust. Read the full story at the link in bio.  . . . . #conservation #wildlife #deforestation,rainforest trust is excited to congratulate the dehaan finalists for the 2025 indianapolis prize for major victories in conservation especially those partners of rainforest trust read the full story at the link in bio #conservation #wildlife #deforestation
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_143.jpeg,CEO James Deutsch recently had the opportunity to share the story of Rainforest Trust on the docuseries American Dream TV narrated by actor Eric Roberts. We invite you to watch this inspiring episode and witness firsthand the remarkable conservation journey we are on together. Watch the full episode at the link in bio. . . . . . #climatechange #biodiversity #wildlife #conservation,ceo james deutsch recently had the opportunity to share the story of rainforest trust on the docuseries american dream tv narrated by actor eric roberts we invite you to watch this inspiring episode and witness firsthand the remarkable conservation journey we are on together watch the full episode at the link in bio #climatechange #biodiversity #wildlife #conservation
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_144.jpeg,In the Amazon region of eastern Bolivia over 92% of the land about 14.3 million acres is still forested.  Alarmingly Bolivia had the second-highest rate of primary forest loss in 2023 (after Brazil) of all the Amazon countries and deforestation here is increasing.  The Pando department (state) is a prime target for industrial agriculture that aims to transform biodiverse Amazon rainforest into lucrative cattle pastures and soy farms to feed the cattle releasing large amounts of carbon and mirroring the tragedy taking place in Brazil. You can help protect 2000000 acres here safeguarding habitat for species like the Vulnerable White-lipped Peccary. Follow the link in bio to donate now. . . . . . #animals #wildlife #deforestation,in the amazon region of eastern bolivia over 92 of the land about 143 million acres is still forested alarmingly bolivia had the secondhighest rate of primary forest loss in 2023 after brazil of all the amazon countries and deforestation here is increasing the pando department state is a prime target for industrial agriculture that aims to transform biodiverse amazon rainforest into lucrative cattle pastures and soy farms to feed the cattle releasing large amounts of carbon and mirroring the tragedy taking place in brazil you can help protect 2000000 acres here safeguarding habitat for species like the vulnerable whitelipped peccary follow the link in bio to donate now #animals #wildlife #deforestation
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_145.jpeg,Did you know elephants   live in family groups led by a female matriarch?  . . . . . . #didyouknow #elephant #elephants #animals,did you know elephants live in family groups led by a female matriarch #didyouknow #elephant #elephants #animals
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_146.jpeg,Located on the northern slope of Mount Kenya the Lewa Wildlife Conservancy protects the only wildlife corridor that connects Mount Kenya s upper slopes to Kenya s Northern Rangelands. This land is a safe haven for threatened wildlife in northern Kenya including 14% of the country s Black Rhino   population and the world s single largest population of Grevy s Zebra. In 2023 the Lewa-Borana landscape reached its capacity for rhinos. As one of the Conservancy s special projects Lewa in collaboration with the Kenya Wildlife Service began plans to translocate rhinos in 2024 to various sanctuaries in other parts of the country a significant step forward in saving this endangered species.  So far Lewa has carried out two successful rhino translocations to nearby conservancies to promote further species recovery. These strategic translocations have relieved pressure on Lewa s carrying capacity and are facilitating the revitalization of these crucial species within their new homes. Follow the link in bio to learn more about this project and the work of Rainforest Trust.  . . . . . #wildlife #animals #nature #conservation #rhino . . . . . Photo by: lewaconservancy,located on the northern slope of mount kenya the lewa wildlife conservancy protects the only wildlife corridor that connects mount kenya s upper slopes to kenya s northern rangelands this land is a safe haven for threatened wildlife in northern kenya including 14 of the country s black rhino population and the world s single largest population of grevy s zebra in 2023 the lewaborana landscape reached its capacity for rhinos as one of the conservancy s special projects lewa in collaboration with the kenya wildlife service began plans to translocate rhinos in 2024 to various sanctuaries in other parts of the country a significant step forward in saving this endangered species so far lewa has carried out two successful rhino translocations to nearby conservancies to promote further species recovery these strategic translocations have relieved pressure on lewa s carrying capacity and are facilitating the revitalization of these crucial species within their new homes follow the link in bio to learn more about this project and the work of rainforest trust #wildlife #animals #nature #conservation #rhino photo by lewaconservancy
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_147.jpeg,Did you know a rhino s   horn is made of keratin the same materials as human hair and fingernails? Follow the link in bio to learn how you can help protect critical habitat for rhinos and other threatened species. . . . . . . #WorldRhinoDay #wildlife #animals,did you know a rhino s horn is made of keratin the same materials as human hair and fingernails follow the link in bio to learn how you can help protect critical habitat for rhinos and other threatened species #worldrhinoday #wildlife #animals
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_148.jpeg,Each year as seasons change migratory birds   fly far distances seeking food nesting locations or other resources.  This #WorldMigratoryBirdDay you can help protect critical habitat for migratory birds and other threatened species across the globe. Follow the link in bio to donate now. . . . . . . #bird #birds #wildlife #birdsofinstagram,each year as seasons change migratory birds fly far distances seeking food nesting locations or other resources this #worldmigratorybirdday you can help protect critical habitat for migratory birds and other threatened species across the globe follow the link in bio to donate now #bird #birds #wildlife #birdsofinstagram
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_149.jpeg,In South America the Tropical Andes stretch along the junction of the Andes Mountains and Amazon Biome where varying elevations create pockets of unique habitat that support astounding biodiversity. Many species in the Tropical Andes are restricted to a distinct elevation and range making them very vulnerable to habitat destruction. Mining poses the most immediate threat of habitat loss but oil and gas exploration lies on the horizon. Without protection this exceptionally intact area could very soon be degraded by extractive industries. You can help protect 340500 acres of this landscape for rare amphibians and other threatened species.  Follow the link in bio to donate now. . . . .Photo by: Steffen Reichle.. . #frog #frogs #wildlife #animals,in south america the tropical andes stretch along the junction of the andes mountains and amazon biome where varying elevations create pockets of unique habitat that support astounding biodiversity many species in the tropical andes are restricted to a distinct elevation and range making them very vulnerable to habitat destruction mining poses the most immediate threat of habitat loss but oil and gas exploration lies on the horizon without protection this exceptionally intact area could very soon be degraded by extractive industries you can help protect 340500 acres of this landscape for rare amphibians and other threatened species follow the link in bio to donate now photo by steffen reichle #frog #frogs #wildlife #animals
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_150.jpeg,Did you know sloths have a four-chambered stomach?  Found in tropical and cloud forests of South America two-toed sloths digest a diet of leaves buds stems and fruit slowly through their large four-chambered stomach similar to a cow.  You can help protect habitat for sloths and other threatened species. Follow the link in bio to donate now. . . . . . #sloth #animals #wildlife #cute,did you know sloths have a fourchambered stomach found in tropical and cloud forests of south america twotoed sloths digest a diet of leaves buds stems and fruit slowly through their large fourchambered stomach similar to a cow you can help protect habitat for sloths and other threatened species follow the link in bio to donate now #sloth #animals #wildlife #cute
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_151.jpeg,Did you know not all lizards   have legs?  While they may resemble snakes legless lizard species have tiny ear holes and much longer tails.  . . . . . . . #lizard #snake #animals #wildlife #didyouknow,did you know not all lizards have legs while they may resemble snakes legless lizard species have tiny ear holes and much longer tails #lizard #snake #animals #wildlife #didyouknow
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_152.jpeg,Hippos   are found in rivers lakes or swamps across Africa. These mammals are known to weigh more than 2000 pounds and consume more than 200 pounds of grass herbs or leaves each day.  This #WorldHippoDay you can help protect habitat for Hippos and other threatened species.  Follow the link in bio to donate now. . . . . #animals #wildlife #nature,hippos are found in rivers lakes or swamps across africa these mammals are known to weigh more than 2000 pounds and consume more than 200 pounds of grass herbs or leaves each day this #worldhippoday you can help protect habitat for hippos and other threatened species follow the link in bio to donate now #animals #wildlife #nature
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_153.jpeg,There are more than 3000 snake   species across the globe but did you know only about 15% of snakes are considered dangerous to humans?  Learn more about seven of the deadliest snake species at the link in bio.  . . . . . . #snake #snakes #animals #wildlife,there are more than 3000 snake species across the globe but did you know only about 15 of snakes are considered dangerous to humans learn more about seven of the deadliest snake species at the link in bio #snake #snakes #animals #wildlife
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_154.jpeg,Indigenous Peoples steward three-quarters of the world s remaining biodiversity.  They have been the unsung guardians of our planet for millenia due to their sustainable traditional ways of life that have endured in harmony with nature.  Rainforest Trust has always been committed to supporting Indigenous and traditional communities in their struggle to secure legal land tenure and management rights of their territories. The majority of projects we have supported to protect and conserve 52 million acres around the world were only made possible by collaborating with Indigenous Peoples and local communities.  Today on International Day of the Worlds Indigenous Peoples we hope you will join us in celebrating the rich history knowledge and culture of Indigenous Peoples and support their efforts to protect and conserve our Earth s natural abundance. Support conservation action at the link in bio.  . . . . #conservation #climateaction #biodiversity,indigenous peoples steward threequarters of the world s remaining biodiversity they have been the unsung guardians of our planet for millenia due to their sustainable traditional ways of life that have endured in harmony with nature rainforest trust has always been committed to supporting indigenous and traditional communities in their struggle to secure legal land tenure and management rights of their territories the majority of projects we have supported to protect and conserve 52 million acres around the world were only made possible by collaborating with indigenous peoples and local communities today on international day of the worlds indigenous peoples we hope you will join us in celebrating the rich history knowledge and culture of indigenous peoples and support their efforts to protect and conserve our earth s natural abundance support conservation action at the link in bio #conservation #climateaction #biodiversity
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_155.jpeg,This #EarthDay   were fighting to protect 20 million acres of the Brazilian Amazon. You can help fight lethal deforestation fires droughts and rampant exploitation in the world s largest rainforest.  Follow the link in bio to donate now and your gift will be quadrupled. . . . . . #earthday2024 #climatechange #climateaction #climateemergency #climatecrisis,this #earthday were fighting to protect 20 million acres of the brazilian amazon you can help fight lethal deforestation fires droughts and rampant exploitation in the world s largest rainforest follow the link in bio to donate now and your gift will be quadrupled #earthday2024 #climatechange #climateaction #climateemergency #climatecrisis
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_156.jpeg,In Brazil the world s largest wetland rich in biodiversity and a critical stopover for migrating birds is in danger of drying up as temperatures rise water is overused land is converted for agriculture and wildfires burn. The Pantanal covers over 43.5 million acres across west-central Brazil eastern Bolivia and Paraguay. It is the world s largest wetland 20 times larger than the Florida Everglades and harbors extraordinary biodiversity.  Although significant portions of the Pantanal remain relatively pristine only 4.6% is currently protected and competing interests for land impede opportunities to conserve large-scale wilderness areas. You can help protect 326179 acres of this critical habitat for the Vulnerable Chestnut-bellied Guan and other threatened species.  Follow the link in bio to donate now and your gift will be quadrupled. . . . . . #bird #birds #animals #wildlife,in brazil the world s largest wetland rich in biodiversity and a critical stopover for migrating birds is in danger of drying up as temperatures rise water is overused land is converted for agriculture and wildfires burn the pantanal covers over 435 million acres across westcentral brazil eastern bolivia and paraguay it is the world s largest wetland 20 times larger than the florida everglades and harbors extraordinary biodiversity although significant portions of the pantanal remain relatively pristine only 46 is currently protected and competing interests for land impede opportunities to conserve largescale wilderness areas you can help protect 326179 acres of this critical habitat for the vulnerable chestnutbellied guan and other threatened species follow the link in bio to donate now and your gift will be quadrupled #bird #birds #animals #wildlife
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_157.jpeg,Though Guyana s biodiverse Rupununi region has supported Indigenous communities for centuries relentless destruction of habitat threatens to unravel its delicate interconnected ecosystems.  Commercial and illegal logging mining and agricultural activities are steadily degrading waterways vital to fish migration and the movement of wildlife across its savannas. You can help protect 741000 acres of this critical habitat. Follow the link in bio to donate now and your gift will be doubled. . . . . . . Photo by: Conservation International  . . #wildlife #nature #deforesation #climatechange,though guyana s biodiverse rupununi region has supported indigenous communities for centuries relentless destruction of habitat threatens to unravel its delicate interconnected ecosystems commercial and illegal logging mining and agricultural activities are steadily degrading waterways vital to fish migration and the movement of wildlife across its savannas you can help protect 741000 acres of this critical habitat follow the link in bio to donate now and your gift will be doubled photo by conservation international #wildlife #nature #deforesation #climatechange
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_158.jpeg,Did you know the majority of a bee s   life is spent collecting pollen? Bees and other pollinators contribute nearly $200 billion each year in ecological services by pollinating plants and helping them to reproduce.  This #PollinatorWeek you can help protect critical habitat for pollinators across the globe. Follow the link in bio to learn more.  . . . . . . #bees #pollinators #conservation #wildlife #nature,did you know the majority of a bee s life is spent collecting pollen bees and other pollinators contribute nearly 200 billion each year in ecological services by pollinating plants and helping them to reproduce this #pollinatorweek you can help protect critical habitat for pollinators across the globe follow the link in bio to learn more #bees #pollinators #conservation #wildlife #nature
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_159.jpeg,You can help protect 560512 acres for wildlife in Guinea safeguarding habitat for species like the Critically Endangered White-Backed Vulture  Follow the link in bio to donate now and your gift will be doubled. . . . . . . #bird #birds #wildlife #animals #conservation,you can help protect 560512 acres for wildlife in guinea safeguarding habitat for species like the critically endangered whitebacked vulture follow the link in bio to donate now and your gift will be doubled #bird #birds #wildlife #animals #conservation
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_160.jpeg,One of the last and most exceptional wildernesses in Africa and the imperiled species who depend on it is threatened by intense pressure from oil gas and mining development and high-production agriculture. You can help.  Follow the link in bio to donate now and your gift will be tripled. . . . . . Photo by: Mike Fay African Parks . . . . #climateaction #deforestation #wildlife #nature,one of the last and most exceptional wildernesses in africa and the imperiled species who depend on it is threatened by intense pressure from oil gas and mining development and highproduction agriculture you can help follow the link in bio to donate now and your gift will be tripled photo by mike fay african parks #climateaction #deforestation #wildlife #nature
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_161.jpeg,This year Rainforest Trust celebrated a major milestone: 50 million acres of habitat protected.  Yet even as we celebrate tropical forests are burning and habitat in the most biodiverse regions of the world is lost to commercial interests.  Deforestation continues to be one of the driving causes of environmental destruction.  That is why at Rainforest Trust we are looking  beyond the 50.  And we are asking you to join us.  In just 20 minutes you can create your FreeWill and include Rainforest Trust as a beneficiary for your valuable assets ensuring that together we will continue to protect millions more acres of habitat well into the future.  You can create a legacy that will safeguard critical habitat for endangered wildlife climate health and people. Follow the link in bio to start your plan now. . . . . #deforestation #climatechange #climateaction #actonclimate,this year rainforest trust celebrated a major milestone 50 million acres of habitat protected yet even as we celebrate tropical forests are burning and habitat in the most biodiverse regions of the world is lost to commercial interests deforestation continues to be one of the driving causes of environmental destruction that is why at rainforest trust we are looking beyond the 50 and we are asking you to join us in just 20 minutes you can create your freewill and include rainforest trust as a beneficiary for your valuable assets ensuring that together we will continue to protect millions more acres of habitat well into the future you can create a legacy that will safeguard critical habitat for endangered wildlife climate health and people follow the link in bio to start your plan now #deforestation #climatechange #climateaction #actonclimate
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_162.jpeg,Rainforest Trust is pleased to announce that we have endorsed the unep Core Human Rights Principles for Private Conservation Organizations and Funders. Rainforest Trust s endorsement of these principles reflects our agreement with the principles and commitment to active implementation constructive dialogue and participation in the growing community of practice supporting these efforts. Speaking about Rainforest Trust s endorsement of these principles CEO James Deutsch stated:  Rainforest Trust is deeply committed to ensuring that our conservation projects not only respect human rights but also enhance the critical role that Indigenous Peoples and local communities will continue to play as guardians of nature.  These principles will help us and the entire conservation community to deliver on that commitment. Read the full statement at the link in bio.  . . . . . #conservation #deforestation #climateaction,rainforest trust is pleased to announce that we have endorsed the unep core human rights principles for private conservation organizations and funders rainforest trust s endorsement of these principles reflects our agreement with the principles and commitment to active implementation constructive dialogue and participation in the growing community of practice supporting these efforts speaking about rainforest trust s endorsement of these principles ceo james deutsch stated rainforest trust is deeply committed to ensuring that our conservation projects not only respect human rights but also enhance the critical role that indigenous peoples and local communities will continue to play as guardians of nature these principles will help us and the entire conservation community to deliver on that commitment read the full statement at the link in bio #conservation #deforestation #climateaction
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_163.jpeg,Did you know Iguanas are some of the largest lizards   found in the Americas?  . . . . . #reptile #green #lizard,did you know iguanas are some of the largest lizards found in the americas #reptile #green #lizard
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_164.jpeg,Today on #WorldOceansDay   you can help protect habitat for threatened marine species.  Follow the link in bio to donate now. . . . . . . #ocean #oceans #nature,today on #worldoceansday you can help protect habitat for threatened marine species follow the link in bio to donate now #ocean #oceans #nature
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_165.jpeg,Did you know the Whale Shark is the largest fish in the world?  Whale Sharks can reach lengths of over 60 feet and have a huge mouth measuring nearly four feet across. These animals travel long distances and dive to great depths and scientists believe they play a vital role in nutrient transfer within tropical marine ecosystems.  You can help defend a vital coral reef in Madagascar critical habitat for the Endangered Whale Shark and other threatened species.  Follow the link in bio to donate now. . . . . . . #ocean #fish #wildlife #animals,did you know the whale shark is the largest fish in the world whale sharks can reach lengths of over 60 feet and have a huge mouth measuring nearly four feet across these animals travel long distances and dive to great depths and scientists believe they play a vital role in nutrient transfer within tropical marine ecosystems you can help defend a vital coral reef in madagascar critical habitat for the endangered whale shark and other threatened species follow the link in bio to donate now #ocean #fish #wildlife #animals
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_166.jpeg,Holly Torres Conservation Grants Officer at Rainforest Trust was featured on a panel at COP16 Colombia organized by Rainforest Trust partner Yunkawasi. The panel titled  Challenges and Obstacles Faced by Women in Biodiversity  included individuals like Ms. Mar a Huaringas from the Huanuco community in the Peruvian high Andes where Rainforest Trust is working to support the establishment of a Regional Conservation Area. #COP16 #COP16Colombia #Biodiversity,holly torres conservation grants officer at rainforest trust was featured on a panel at cop16 colombia organized by rainforest trust partner yunkawasi the panel titled challenges and obstacles faced by women in biodiversity included individuals like ms mar a huaringas from the huanuco community in the peruvian high andes where rainforest trust is working to support the establishment of a regional conservation area #cop16 #cop16colombia #biodiversity
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_167.jpeg,Rainforest Trust and our local partner associacaomicoleaodourado have been working together to close a critical gap in Golden Lion Tamarin habitat in the S o Jo o River basin of Brazil.  This habitat is home to one of the last globally important populations of Endangered Golden Lion Tamarin and other threatened species. Read the full story at the link in bio.  . . . . . . #deforestation #wildlife #conservation #climateaction,rainforest trust and our local partner associacaomicoleaodourado have been working together to close a critical gap in golden lion tamarin habitat in the s o jo o river basin of brazil this habitat is home to one of the last globally important populations of endangered golden lion tamarin and other threatened species read the full story at the link in bio #deforestation #wildlife #conservation #climateaction
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_168.jpeg,The world s largest tropical wetland spanning an area nearly 40% the size of California is on the brink of destruction after years of drought high temperatures and wildfires We urgently need your help to safeguard the wildlife that call Brazil s Pantanal home.  For much of this year flames ravaged this irreplaceable landscape forcing animals to flee for their lives. The Pantanal cannot recover on its own but together we can prevent these tragedies from becoming its fate. Rainforest Trust is working with local partner On afari to establish the new 326179-acre Taquari Wetlands State Park a safe haven where wildlife like Marsh Deer Jabiru storks tapirs Giant Otters and Jaguars can roam freely and the devastating cycle of burning land for ranching will be prohibited. This #GivingTuesday for every $1 given $4 will go directly toward saving the Pantanal. Follow the link in bio to donate now and quadruple your impact to help us reach our $100000 goal. . . . . . #climateaction #wildlife #deforestation,the world s largest tropical wetland spanning an area nearly 40 the size of california is on the brink of destruction after years of drought high temperatures and wildfires we urgently need your help to safeguard the wildlife that call brazil s pantanal home for much of this year flames ravaged this irreplaceable landscape forcing animals to flee for their lives the pantanal cannot recover on its own but together we can prevent these tragedies from becoming its fate rainforest trust is working with local partner on afari to establish the new 326179acre taquari wetlands state park a safe haven where wildlife like marsh deer jabiru storks tapirs giant otters and jaguars can roam freely and the devastating cycle of burning land for ranching will be prohibited this #givingtuesday for every 1 given 4 will go directly toward saving the pantanal follow the link in bio to donate now and quadruple your impact to help us reach our 100000 goal #climateaction #wildlife #deforestation
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_169.jpeg,The clock is ticking.  The majestic Jaguar hundreds of treasured bird species and countless other animals in Brazil s Pantanal are running out of time.  This year fires have consumed over 3 million acres of the world s largest wetland leaving destruction in their wake. We must act now. You can help establish the 326179-acre Taquari Wetlands State Park a sanctuary that will provide a safe haven for wildlife and break the tragic cycle of wetlands being destroyed for ranching. Your support will also equip local teams to battle fires in the future. There are only a few hours left to quadruple your impact. Follow the link in bio to donate now and each $1 you give will be matched 4:1!  . . . . #deforestation #climateaction #animals #wildlife,the clock is ticking the majestic jaguar hundreds of treasured bird species and countless other animals in brazil s pantanal are running out of time this year fires have consumed over 3 million acres of the world s largest wetland leaving destruction in their wake we must act now you can help establish the 326179acre taquari wetlands state park a sanctuary that will provide a safe haven for wildlife and break the tragic cycle of wetlands being destroyed for ranching your support will also equip local teams to battle fires in the future there are only a few hours left to quadruple your impact follow the link in bio to donate now and each 1 you give will be matched 41 #deforestation #climateaction #animals #wildlife
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_170.jpeg,Found in forests of northern Brazil and western Guyana the Critically Endangered Hoary-throated Spinetail is a small brown bird with a gray crown and a white throat bordered by black feathers. You can help protect 741000 acres of critical habitat for the Hoary-throated Spinetail and other threatened species in Guyana.  Follow the link in bio to donate now and your gift will be doubled. . . . . . . #bird #birds #deforestation,found in forests of northern brazil and western guyana the critically endangered hoarythroated spinetail is a small brown bird with a gray crown and a white throat bordered by black feathers you can help protect 741000 acres of critical habitat for the hoarythroated spinetail and other threatened species in guyana follow the link in bio to donate now and your gift will be doubled #bird #birds #deforestation
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_171.jpeg,Chimp Crazy a documentary series on HBO directed by Rainforest Trust board member Eric Goode shines a light on the global plight of Endangered Chimpanzees. The true home of chimps is the rainforests of Africa but humans are destroying their forest habitat hunting them for food and violently capturing baby chimps to sell in the illegal wildlife trade. Without protection chimpanzees in the wild could disappear forever.  Wondering how you can help chimps in the wild? Follow the link in bio to donate now. . . . . . . #ChimpCrazy #chimpanzees #animals #deforestation,chimp crazy a documentary series on hbo directed by rainforest trust board member eric goode shines a light on the global plight of endangered chimpanzees the true home of chimps is the rainforests of africa but humans are destroying their forest habitat hunting them for food and violently capturing baby chimps to sell in the illegal wildlife trade without protection chimpanzees in the wild could disappear forever wondering how you can help chimps in the wild follow the link in bio to donate now #chimpcrazy #chimpanzees #animals #deforestation
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_172.jpeg,Did you know 2.5 gigatonnes of carbon dioxide are released into the atmosphere each year?  You can take action for the planet  Follow the link in bio to learn more. . . . . . . #deforestation #climateaction #climatechange,did you know 25 gigatonnes of carbon dioxide are released into the atmosphere each year you can take action for the planet follow the link in bio to learn more #deforestation #climateaction #climatechange
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_173.jpeg,Following the hottest day on the planet last month the need to protect ecosystems like rainforests that help regulate global temperature and provide habitat for wildlife is making headlines. You can take action and plan now to have a bigger impact than you might possibly imagine! And Rainforest Trust has a trusted partner to help you - FreeWill.com. Create your FreeWill and include Rainforest Trust as a beneficiary for your valuable assets feeling confident that your legacy will contribute to safeguarding millions of acres of critical habitat for endangered wildlife and storing carbon to combat climate change.Follow the link in bio to learn more.......#MakeAWill #climatechange #wildlife #carbon,following the hottest day on the planet last month the need to protect ecosystems like rainforests that help regulate global temperature and provide habitat for wildlife is making headlines you can take action and plan now to have a bigger impact than you might possibly imagine and rainforest trust has a trusted partner to help you freewillcom create your freewill and include rainforest trust as a beneficiary for your valuable assets feeling confident that your legacy will contribute to safeguarding millions of acres of critical habitat for endangered wildlife and storing carbon to combat climate changefollow the link in bio to learn more#makeawill #climatechange #wildlife #carbon
Posts_rainforesttrust_18_Apr_2024_17_Apr_2025_e27e 2_CLEANED_174.jpeg,Did you know small mammals   can act as pollinators?  Chipmunks bats or squirrels often transfer pollen between plants as a byproduct of nesting feeding or moving through vegetation.  They also consume fruits berries seeds or nuts and disperse seeds in their droppings.  This #PollinatorWeek you can help protect critical habitat for small mammals and other pollinating species across the globe.  Follow the link in bio to donate now. . . . . . #pollinators #wildlife #nature #conservation,did you know small mammals can act as pollinators chipmunks bats or squirrels often transfer pollen between plants as a byproduct of nesting feeding or moving through vegetation they also consume fruits berries seeds or nuts and disperse seeds in their droppings this #pollinatorweek you can help protect critical habitat for small mammals and other pollinating species across the globe follow the link in bio to donate now #pollinators #wildlife #nature #conservation
